//X Y Z R G B
50248
1.4723531 -2.39907718 -5.04412842 92 0 0
-1.22271454 -7.0087676 -5.03728342 80 0 0
-1.0189383 -2.39771438 -5.05459976 0 0 96
-0.27166975 -4.48003864 -5.05053902 0 0 96
1.17897022 -4.95764351 -5.04371023 0 117 0
1.24896443 -4.96111202 -5.03993702 177 0 0
1.2605679 -4.97255707 -5.03457546 152 0 0
1.35337567 -3.7633431 -5.04726791 109 0 0
1.34041119 -4.94828939 -5.04548883 0 0 164
0.80560017 -1.97173083 -5.0530076 0 0 164
1.43510294 -2.50751019 -5.04759884 0 0 99
1.40625906 -3.67781997 -5.04846048 0 0 194
-1.23224092 -7.16325188 -5.04089022 66 0 0
-1.68875194 -6.36705828 -5.041255 148 0 0
1.5631237 -4.55422163 -5.04566193 0 0 133
-1.1564219 -7.14195538 -5.03579473 77 0 0
-0.96190804 -2.30413556 -5.04925108 103 0 0
0.64799798 -2.05304408 -5.04485798 113 0 0
1.52855492 -1.91659856 -5.04525661 56 0 0
1.50075841 -1.95484912 -5.05192518 0 0 174
-0.88446623 -2.32385468 -5.04859257 119 0 0
1.58116615 -4.65416384 -5.04217052 0 0 152
-0.94570875 -2.43018818 -5.04761791 85 0 0
1.56395972 -1.99949634 -5.05054283 0 0 158
-0.93448716 -2.41858172 -5.04874277 91 0 0
-1.12107408 -7.14849854 -5.03375673 122 0 0
0.75942057 -2.1090219 -5.04920292 0 0 135
1.63273704 -1.90925622 -5.05143023 0 0 83
1.68908787 -1.85875988 -5.04724121 117 0 0
1.66238594 -1.99235153 -5.04836082 138 0 0
1.69393802 -4.66985559 -5.03737545 161 0 0
1.49074185 -3.94646239 -5.04495287 179 0 0
1.69026768 -1.96266413 -5.05063152 0 0 73
1.47186065 -4.04195309 -5.03977013 0 0 148
-0.6932677 -0.97660071 -5.0522809 106 0 0
-0.65524542 -0.88316178 -5.05123281 0 0 85
-0.64835268 -0.92316586 -5.05677509 127 0 0
-1.2182672 -4.87338638 -5.04416084 135 0 0
-0.79906064 -6.76733398 -5.03649712 0 0 103
-0.80044967 -6.80308628 -5.03589916 0 0 125
-0.65302801 -0.97300804 -5.05345392 129 0 0
-0.71776855 -1.00386333 -5.05349684 111 0 0
-1.17371619 -4.71051168 -5.04016495 137 0 0
0.93387032 -1.87406552 -5.0502367 0 0 109
1.03962481 -4.33745432 -5.05001068 210 0 0
0.84217834 -1.97294354 -5.05173349 0 0 151
0.86932158 -1.96661174 -5.04980087 0 0 155
1.08247662 -4.44239092 -5.04450655 175 0 0
-1.15660095 -4.81135702 -5.04605389 121 0 0
-0.8003695 -6.97084999 -5.03686666 0 0 117
1.48987985 -4.93077087 -5.04329205 0 0 191
-0.98405874 -6.98195601 -5.03619385 136 0 0
1.11538863 -4.46216202 -5.04530239 106 0 0
1.56213593 -4.83149481 -5.04086971 0 0 180
1.56675267 -4.8634553 -5.03879595 0 100 0
0.95150238 -1.93126345 -5.04454899 147 0 0
1.55141819 -4.88771915 -5.04203272 0 0 86
1.54893374 -4.89469385 -5.04276133 0 0 161
1.56027937 -2.1036613 -5.04909325 0 0 103
-0.62587887 -1.0517453 -5.05632067 119 0 0
1.54235709 -4.93925905 -5.0429678 0 0 174
1.52087951 -2.15441751 -5.05059004 0 0 173
-0.98773462 -7.167418 -5.03893185 0 0 118
-0.87857521 -6.9902401 -5.04012394 69 0 0
-0.54600811 -1.07318723 -5.05833054 112 0 0
-0.54572129 -1.01684201 -5.05133247 90 0 0
1.03228009 -1.93490148 -5.04795599 0 0 165
1.5429244 -2.15354633 -5.04969263 0 0 186
1.00853646 -1.95888507 -5.04876328 0 0 96
1.59254014 -2.15951371 -5.04598522 0 0 125
-0.877891 -7.18318701 -5.041152 0 0 91
1.69950044 -4.81584692 -5.04237318 0 123 0
-1.34635377 -5.78258657 -5.03597832 120 0 0
0.84196138 -2.03746986 -5.05244732 0 0 167
-1.23565602 -5.69811296 -5.04022217 112 0 0
1.6515857 -2.12568283 -5.0444417 117 0 0
1.68338621 -2.13947082 -5.04930449 0 0 126
0.8789621 -2.09048557 -5.04921341 0 0 88
1.31466138 -4.30751562 -5.04808807 0 0 145
0.82224977 -2.08757782 -5.04599476 100 0 0
-0.79469717 -7.17620707 -5.0345149 98 0 0
-1.45508838 -7.1929493 -5.03467655 108 0 0
1.71714222 -2.08459926 -5.05061913 0 0 116
1.31470394 -4.332582 -5.04322624 128 0 0
1.6826731 -2.10482049 -5.04985046 0 0 113
-1.52955878 -6.01618433 -5.04077435 87 0 0
1.7617383 -4.52001619 -5.04037905 97 0 0
0.90950704 -2.06796288 -5.0509572 0 0 190
0.88769805 -2.0838902 -5.04696369 122 0 0
0.91249877 -2.10757852 -5.04078674 77 0 0
-0.59028238 -1.26025546 -5.04894304 112 0 0
-1.28698719 -7.19417906 -5.03433657 93 0 0
1.7321502 -4.6436944 -5.04283524 185 0 0
1.47707689 -4.32581234 -5.0413928 0 0 147
-1.52815795 -6.22024679 -5.03193426 79 0 0
-1.2315284 -7.3577981 -5.03294754 105 0 0
-0.5279364 -1.02392721 -5.05099583 129 0 0
-0.5099383 -1.02402043 -5.05292749 73 0 0
-1.55485082 -6.242311 -5.03655863 135 0 0
0.96002924 -2.22407913 -5.04735708 0 0 158
-0.45766476 -1.05168116 -5.05814552 0 0 68
1.80406582 -4.70497751 -5.03987265 99 0 0
1.789222 -2.02369285 -5.04625988 89 0 0
-1.5350759 -6.26543283 -5.03820848 119 0 0
1.83347034 -4.53537798 -5.04454756 0 0 180
1.00991631 -2.0921092 -5.04799938 0 0 175
1.39943194 -4.48011398 -5.03733301 135 0 0
0.96045309 -2.20511341 -5.04947138 0 0 168
1.85510635 -1.86822486 -5.04730272 65 0 0
1.90219355 -1.85600138 -5.05189848 108 0 0
1.52724111 -3.62936425 -5.04551458 0 0 167
-1.05649614 -7.22488642 -5.03471231 103 0 0
1.88216698 -1.90275359 -5.05261707 0 0 132
-1.4475069 -6.05513239 -5.03952599 79 0 0
1.03831947 -2.14452124 -5.04856396 0 0 175
1.51868975 -3.70009732 -5.04564047 0 0 123
-1.43229759 -6.11013651 -5.03855371 121 0 0
1.76868367 -4.72306204 -5.0444026 0 0 145
1.58173728 -3.62935233 -5.04365349 80 0 0
-0.37847632 -1.13445938 -5.05184937 126 0 0
1.92816722 -1.95701063 -5.05345631 0 0 162
1.3530004 -5.74909878 -5.04031229 0 0 174
1.56257534 -3.67088175 -5.04058838 200 0 0
-1.44161105 -6.15126181 -5.03568172 102 0 0
-1.0488764 -7.34893465 -5.03275871 112 0 0
1.3245219 -5.76776361 -5.03603077 0 0 146
1.56051195 -3.71052599 -5.04373837 0 71 0
-0.33333147 -1.2685703 -5.0512557 185 0 0
1.76168013 -2.03506947 -5.04481125 89 0 0
0.83771771 -2.31400561 -5.04818201 0 0 186
1.56909537 -3.69103384 -5.04177904 0 0 133
-1.27571106 -6.11734915 -5.03601265 133 0 0
1.41632402 -5.73729038 -5.03919458 0 0 160
1.50481594 -3.73521686 -5.04192114 105 0 0
0.86958134 -2.35669565 -5.04744625 0 0 156
-0.35315475 -1.30629396 -5.05174255 114 0 0
1.78924155 -2.11668563 -5.0492363 0 0 111
-0.37568882 -1.34343708 -5.05187035 94 0 0
1.53774059 -3.71202636 -5.04140615 0 0 200
1.46661937 -5.72862053 -5.03864479 0 0 159
-0.31903762 -1.27402508 -5.05422688 111 0 0
1.75666976 -2.16883349 -5.04471779 132 0 0
1.75627911 -2.17318964 -5.04251146 129 0 0
1.53406847 -3.78394485 -5.04464817 0 219 0
1.52149928 -3.79602456 -5.04620028 0 0 155
-1.24078214 -6.1923089 -5.04256678 128 0 0
1.41390812 -5.8563695 -5.03933048 0 0 126
1.81337166 -2.19097352 -5.04758644 169 0 0
-0.28934434 -1.30870283 -5.05057335 167 0 0
0.92065424 -2.41128111 -5.04915667 0 0 162
1.41124094 -5.77598429 -5.03628778 0 0 141
1.57424915 -3.73124409 -5.04493952 0 0 140
-1.20481396 -5.80216169 -5.04021454 109 0 0
-1.09605622 -5.70853281 -5.04757118 90 0 0
-0.97293949 -7.35349846 -5.0349226 95 0 0
-1.02307808 -5.69068003 -5.03679705 88 0 0
1.85416114 -2.06399775 -5.05516291 0 0 171
0.95303959 -2.47998548 -5.04629564 0 0 180
0.93034607 -2.35415959 -5.0504899 0 0 177
-0.84608066 -7.23374319 -5.0340271 71 0 0
0.96727479 -2.36110377 -5.04837751 0 0 179
-1.05675888 -5.81953096 -5.04132032 67 0 0
1.2508986 -6.06557369 -5.03538322 0 0 173
-1.01469588 -5.77992296 -5.04407644 68 0 0
1.6194346 -3.72745132 -5.04449606 202 0 0
1.60246992 -3.8287468 -5.03878069 189 0 0
1.39093304 -5.89496565 -5.03674793 109 0 0
0.97763765 -2.36752605 -5.0482645 0 0 176
1.66841722 -3.75357628 -5.04509068 0 0 158
1.41882288 -5.86525536 -5.04116106 0 0 177
0.96594423 -2.45774317 -5.04860497 0 0 202
1.58216035 -2.35017443 -5.05030155 0 0 175
-0.81333339 -7.30285501 -5.03238678 78 0 0
1.56962621 -2.44903564 -5.04840612 0 0 125
-0.86084664 -7.43427181 -5.03633308 69 0 0
-0.80410153 -5.81415939 -5.04276943 76 0 0
1.49651301 -3.92908311 -5.04592085 0 0 154
-0.67066294 -1.58628643 -5.0466013 99 0 0
1.42666996 -5.89765501 -5.04014969 0 0 179
-0.67221141 -1.57501614 -5.05295753 92 0 0
1.4189316 -5.95469332 -5.04043961 0 0 126
-0.63994628 -1.69159532 -5.04500198 89 0 0
-1.18973565 -5.91525507 -5.04033327 104 0 0
1.60086215 -3.8773284 -5.0434494 0 0 179
1.59874678 -2.44262528 -5.04613066 157 0 0
-0.77334988 -6.73151636 -5.03464794 0 0 131
0.97773421 -2.4870913 -5.04880238 0 0 182
-0.55697805 -6.73913717 -5.03605318 0 0 119
1.39185381 -6.0309515 -5.04010773 0 0 166
1.41848421 -6.03039885 -5.03681183 0 0 100
-0.5966326 -1.61797285 -5.05243874 116 0 0
1.65927577 -2.34477854 -5.04806757 0 0 174
-1.18211758 -5.95217562 -5.0441885 0 0 74
-0.56119853 -1.66483951 -5.05016947 116 0 0
1.13691103 -0.92785686 -5.04988194 127 0 0
1.15344405 -0.93319237 -5.05292749 0 0 73
-0.55338115 -6.43570614 -5.03617668 0 0 153
1.48767173 -2.466537 -5.05121422 0 0 201
1.59792745 -3.92179394 -5.04858494 0 0 195
-0.52614784 -1.60349226 -5.05239296 63 0 0
-1.03624499 -5.88076591 -5.03420353 71 0 0
-0.45671129 -6.38696337 -5.04220247 0 0 85
1.59521985 -3.98954988 -5.03995466 123 0 0
-0.51795065 -1.63561141 -5.050529 99 0 0
1.14360511 -1.0528729 -5.04975033 0 0 77
-0.53610039 -1.65160167 -5.0540719 110 0 0
-0.53339863 -1.66829181 -5.05577087 95 0 0
-0.4306272 -6.31531572 -5.03900909 0 0 90
-1.01975214 -5.95661592 -5.03681183 89 0 0
0.69562376 -3.56884813 -5.04703569 178 0 0
1.68936348 -3.92168856 -5.03905201 119 0 0
1.70650089 -3.9378376 -5.03991938 190 0 0
0.79934645 -3.41928387 -5.03278637 116 0 0
-0.99930292 -5.95146561 -5.03894806 79 0 0
-0.54888427 -1.72674167 -5.05405521 102 0 0
1.20942962 -0.94145143 -5.05190945 116 0 0
0.72056442 -3.51444602 -5.0343709 139 0 0
-1.01378226 -6.06470585 -5.03967857 0 0 75
-1.22243345 -6.09090424 -5.03831387 117 0 0
1.43426573 -6.15612507 -5.04011583 0 0 176
-0.55417305 -1.75616276 -5.0563879 0 0 124
1.68244183 -4.0454216 -5.04010248 166 0 0
-0.47284341 -1.35913002 -5.05177355 132 0 0
-0.35058933 -6.42212486 -5.03554821 0 0 150
-0.3374359 -6.38821363 -5.03565168 99 0 0
-0.50396258 -1.45773983 -5.05256891 87 0 0
-1.17217469 -6.17724609 -5.04298925 165 0 0
-1.17336118 -6.21392536 -5.03458118 104 0 0
1.08554184 -1.15486968 -5.04704189 99 0 0
1.44562197 -6.27001762 -5.03790808 0 0 165
-0.3961277 -6.49551964 -5.03692961 117 0 0
1.13146365 -1.23357522 -5.0533905 0 0 162
1.1011405 -1.20390773 -5.05223989 0 0 167
0.86835217 -3.45970154 -5.04814243 159 0 0
0.85070646 -3.49904299 -5.04807234 98 0 0
-0.47988254 -1.52882588 -5.05004549 104 0 0
-0.48045412 -1.54211128 -5.05072737 134 0 0
1.08999181 -1.21527302 -5.04917717 0 0 169
1.81834161 -3.61929631 -5.04528856 0 0 102
1.80774724 -3.65478015 -5.04494333 0 0 151
0.88392067 -3.46990633 -5.04293537 143 0 0
1.79768968 -3.68952155 -5.04176283 166 0 0
-1.0157553 -6.10399103 -5.03585339 178 0 0
0.92247111 -3.50051188 -5.04802608 126 0 0
1.44170964 -6.27526951 -5.03810406 0 0 172
-0.44327968 -1.55781031 -5.05707359 92 0 0
0.85761422 -3.53365326 -5.04783583 120 0 0
1.07227325 -1.29114187 -5.04815483 0 0 130
0.87510467 -3.53268385 -5.04341888 131 0 0
1.10865486 -1.27826464 -5.05168724 0 0 98
1.46049082 -6.27439117 -5.03750277 0 0 154
1.7736702 -3.81726408 -5.0361495 123 0 0
-0.47707385 -6.59562874 -5.03836966 0 0 84
1.82332623 -3.81281447 -5.04286909 0 158 0
-0.9791401 -5.88846159 -5.04129601 142 0 0
-0.36869073 -1.47818089 -5.05193329 118 0 0
1.10199785 -1.33806491 -5.05182028 0 0 179
-0.92880684 -5.86124945 -5.04038477 110 0 0
1.94103491 -3.71187568 -5.04367113 137 0 0
-0.89185297 -5.89548731 -5.04208565 141 0 0
-0.4071601 -6.55387402 -5.03334713 109 0 0
1.84308946 -3.69464898 -5.04950857 0 0 178
-0.33412284 -1.56759512 -5.04939556 67 0 0
-0.38974559 -6.56893444 -5.03802013 0 0 142
-0.97728217 -6.05714655 -5.04376459 75 0 0
-0.51272267 -1.63101196 -5.05125332 108 0 0
1.86290574 -3.75556898 -5.04496479 61 0 0
-0.39414877 -6.64977121 -5.03438759 0 0 80
1.18997252 -1.1793735 -5.04667854 114 0 0
0.98377222 -3.46161675 -5.04513454 115 0 0
1.85528755 -3.82680821 -5.0488987 0 0 183
0.98470235 -3.47281957 -5.04683065 122 0 0
-0.84091377 -5.95400953 -5.03697538 97 0 0
-0.78427666 -5.91190434 -5.04360676 125 0 0
-0.74454808 -6.87753677 -5.03381348 0 0 141
-0.75700271 -6.88910389 -5.03432703 0 0 124
-0.87547469 -6.03535986 -5.03780317 81 0 0
-0.49702227 -1.71291721 -5.05085087 123 0 0
0.54209298 -3.95859337 -5.04829788 167 0 0
1.76117182 -4.00575447 -5.04457998 0 0 174
-0.57778466 -6.82595587 -5.03188229 0 0 109
-0.45768178 -1.72155666 -5.05194855 110 0 0
1.29801047 -1.01158965 -5.05218983 145 0 0
1.82988179 -4.04506063 -5.0454669 88 0 0
-0.7301349 -6.99271679 -5.03551817 0 0 130
-0.89741576 -6.15279579 -5.03664637 133 0 0
1.83520341 -4.01966476 -5.04386616 0 0 122
1.84305394 -3.87724757 -5.04295015 0 0 180
-0.74449658 -7.00628042 -5.03649521 0 0 137
0.52824938 -4.11476469 -5.04272175 124 0 0
1.8607285 -3.85455751 -5.04710579 0 0 114
-0.3249954 -1.61885524 -5.05145884 103 0 0
-0.72013295 -7.06214666 -5.03011227 94 0 0
-0.30902892 -1.57923245 -5.04865789 156 0 0
-0.67967969 -7.06507063 -5.03336477 0 0 128
1.40147972 -1.12609661 -5.05644083 0 0 146
1.91656637 -3.92214704 -5.04324722 0 0 110
1.85692441 -4.0475378 -5.04168367 175 0 0
1.92877173 -3.97358799 -5.04069757 0 122 0
1.49842012 -4.15975523 -5.04466677 0 0 151
1.50723684 -4.24223948 -5.04259443 119 0 0
-0.27850395 -1.1580627 -5.05598688 106 0 0
-0.25118759 -1.16085231 -5.04134178 69 0 0
1.5138073 -4.28364944 -5.04339266 0 0 166
1.61541319 -4.18155861 -5.03929901 118 0 0
1.56086874 -4.24848127 -5.042943 0 0 148
1.68012559 -4.14595747 -5.04617023 0 0 164
1.56044471 -4.31381178 -5.04571629 0 0 188
1.57706642 -4.31973267 -5.04463148 111 0 0
1.54433072 -4.3899169 -5.04175329 210 0 0
1.5107609 -4.43245649 -5.04384375 0 0 166
1.46961379 -4.48696899 -5.04237318 0 0 178
1.53430665 -4.51288319 -5.04208851 0 0 74
0.55351043 -4.21094894 -5.04879618 0 0 146
-0.28673178 -1.36956179 -5.0555954 64 0 0
-0.8065396 -6.11633539 -5.03963566 113 0 0
-0.25537542 -1.36000264 -5.04920483 118 0 0
-0.27892488 -1.45765162 -5.04764938 99 0 0
1.57613993 -4.49509048 -5.04315233 0 0 152
-0.87148875 -0.76502633 -5.05808878 126 0 0
-0.6948359 -7.14431095 -5.02952671 133 0 0
1.56764519 -5.78642702 -5.04221678 0 0 106
-0.63260108 -7.01999187 -5.03257895 76 0 0
0.67258167 -3.76826119 -5.03987789 71 0 0
-0.59739107 -4.55176592 -5.04492235 106 0 0
0.62505972 -3.78300142 -5.04942083 0 0 122
1.41159225 -1.03970325 -5.04890108 102 0 0
1.41137576 -1.07074118 -5.05187607 109 0 0
-0.62163275 -7.04973841 -5.02230263 67 0 0
-0.57214242 -0.78714573 -5.05776978 84 0 0
1.69014478 -4.43923664 -5.0434742 0 0 95
1.71637428 -4.4348464 -5.04662466 0 0 159
0.79178262 -3.60822892 -5.04669094 0 0 142
-0.45501536 -4.49691725 -5.03823042 116 0 0
-0.5782724 -7.07866001 -5.03384161 0 0 73
1.51083934 -5.99454355 -5.03836918 0 0 178
1.81073153 -4.07419109 -5.03667545 160 0 0
-0.5360558 -4.67573977 -5.0444746 96 0 0
0.80598718 -3.67586231 -5.04319525 95 0 0
-0.22778049 -1.72761607 -5.05111933 67 0 0
-0.45962623 -4.60042191 -5.04238558 111 0 0
1.39224708 -1.26178503 -5.05106449 0 0 148
-0.41200355 -4.57127714 -5.05014706 0 0 123
1.43696547 -1.16157627 -5.04450083 140 0 0
-0.40309632 -4.60223866 -5.03563023 69 0 0
-0.53606147 -6.79557133 -5.03254128 75 0 0
0.75103819 -3.81007195 -5.04194736 137 0 0
1.49667192 -6.02358627 -5.03945923 0 0 171
1.49220502 -6.07847357 -5.03638268 0 0 152
1.50627041 -1.22121108 -5.05181408 150 0 0
-1.6933105 -3.89240289 -5.03730583 178 0 0
0.61428636 -3.85288453 -5.03896379 143 0 0
-0.52641487 -4.83803082 -5.04490185 82 0 0
-0.74630016 -4.9697051 -5.03599596 128 0 0
-1.67711806 -3.96873856 -5.04632854 139 0 0
-1.67806089 -3.98586679 -5.04481602 147 0 0
-0.7391271 -1.97171783 -5.0546689 114 0 0
-0.52883321 -6.90851927 -5.0330534 0 0 59
1.0878849 -1.42198431 -5.04755306 0 0 148
1.89062667 -4.09305477 -5.04210043 150 0 0
1.16282082 -1.41646147 -5.05225801 0 0 168
-0.4351497 -6.81099319 -5.03490305 0 0 86
1.12967491 -1.48327172 -5.04752493 0 0 139
0.64827263 -3.95131135 -5.0488162 0 0 168
-0.5806911 -1.94675696 -5.04480219 88 0 0
-0.60033929 -5.70538807 -5.03710938 89 0 0
0.61852175 -4.04763794 -5.04915333 0 0 145
-1.46625662 -1.05522668 -5.06148911 95 0 0
-0.57935154 -1.96035886 -5.04380655 104 0 0
-0.36030641 -6.81210041 -5.03680992 0 0 137
-0.50539929 -5.82126713 -5.03936052 76 0 0
-0.76554352 -5.91358376 -5.03660774 81 0 0
1.07932055 -1.55214512 -5.04875994 0 0 126
-0.7559396 -5.8967495 -5.04379654 79 0 0
1.08931065 -1.52130008 -5.04903316 0 0 135
0.72463977 -3.84921384 -5.04261684 62 0 0
0.71034968 -3.9107275 -5.04225779 0 0 122
1.17780232 -1.36045265 -5.05105209 82 0 0
1.64761221 -6.06961823 -5.03791761 0 0 183
-0.30601829 -6.86536264 -5.03484917 0 0 109
1.16569602 -1.44107294 -5.0524807 0 0 179
1.77241254 -4.37433958 -5.04073191 0 0 136
-0.7520957 -6.01103449 -5.04013348 92 0 0
1.07016516 -1.74381554 -5.04756069 0 0 148
-1.4858979 -1.30254006 -5.05333233 107 0 0
1.51112998 -6.14049625 -5.03405857 0 0 156
-1.25155318 -1.13449037 -5.05495262 98 0 0
1.79115212 -4.51423454 -5.03736877 149 0 0
1.85345805 -4.30931187 -5.04201126 0 0 120
-0.62024593 -5.92866135 -5.03982687 122 0 0
-0.64653587 -5.97948408 -5.04020786 107 0 0
-0.44472998 -6.99313641 -5.03275633 116 0 0
-1.23218739 -1.30323184 -5.05131865 120 0 0
1.5676409 -6.17329645 -5.03619432 0 0 163
-0.63630539 -6.0144062 -5.03761721 124 0 0
-1.26180398 -1.28825271 -5.05331898 83 0 0
1.55776298 -6.17745256 -5.03641272 0 0 158
-1.58230102 -1.37030649 -5.05603361 114 0 0
1.48116505 -1.40991962 -5.05051088 0 0 90
0.84539515 -3.68179679 -5.04490614 129 0 0
-0.42667219 -7.13198853 -5.03093767 105 0 0
-0.53187907 -1.80724645 -5.05924559 0 0 91
1.44272256 -1.48446023 -5.05153751 63 0 0
-0.48647377 -1.80921197 -5.04957628 137 0 0
0.86839616 -3.75422001 -5.04872274 0 0 127
-1.4793787 -1.44212377 -5.05121994 116 0 0
-1.50932157 -1.46201146 -5.05757618 142 0 0
-0.29169342 -6.33125496 -5.03304815 154 0 0
-0.69056743 -6.12818336 -5.03692675 115 0 0
1.90643859 -4.48015785 -5.03870583 0 0 119
-1.43487811 -1.39204717 -5.05026722 94 0 0
-0.71179521 -6.20215321 -5.03221369 92 0 0
-0.4049643 -1.89463365 -5.04938316 120 0 0
-1.54849231 -1.53728437 -5.04918909 105 0 0
1.05807817 -3.63447452 -5.0406642 111 0 0
1.68120706 -6.17314577 -5.03583527 0 0 155
-1.56155765 -1.63786077 -5.05262423 120 0 0
-0.2391942 -6.32873249 -5.03714371 0 0 140
-0.7332955 -6.25858784 -5.03574276 0 0 156
1.55410194 -1.00525475 -5.05245018 95 0 0
-0.37483683 -1.98529899 -5.0472393 134 0 0
1.55901945 -0.99012446 -5.051373 77 0 0
-0.6595943 -6.24802876 -5.03406715 0 0 133
-1.54574335 -1.76559627 -5.04682541 113 0 0
1.65208352 -6.27942181 -5.03392267 0 0 92
-0.28245929 -6.43231106 -5.032794 0 0 114
-0.39382491 -2.0379622 -5.04423618 155 0 0
1.72817624 -5.99135828 -5.02901936 0 0 114
-0.59030592 -6.08936548 -5.0296545 154 0 0
-0.21701363 -6.50760841 -5.03177595 0 0 121
-1.3397094 -1.36139345 -5.06363344 0 0 84
0.82887024 -4.03537655 -5.04090166 63 0 0
-0.21623488 -6.56829834 -5.03191137 0 0 113
-0.27513286 -6.58259535 -5.03021336 98 0 0
0.89812678 -3.9551146 -5.04741526 0 0 138
-0.45148069 -2.08760643 -5.04774141 104 0 0
-0.58533984 -6.31496811 -5.03092003 101 0 0
-0.42572278 -2.11709452 -5.04640341 97 0 0
1.95481241 -1.77382946 -5.05042791 0 0 97
0.92092711 -4.05385351 -5.0424428 150 0 0
1.63314056 -1.03827608 -5.04946804 125 0 0
0.96612138 -3.88682914 -5.04998541 128 0 0
0.99158281 -3.8447535 -5.0460186 179 0 0
-0.41778907 -2.19707155 -5.04809046 72 0 0
1.67022204 -1.08256888 -5.04736662 135 0 0
-0.22827044 -6.63437223 -5.03145885 0 0 131
-0.41855592 -2.20206332 -5.04836464 76 0 0
-0.26767015 -6.71029949 -5.03258848 0 0 139
0.96157706 -3.98841882 -5.04702234 129 0 0
0.95525658 -4.01287365 -5.04584455 0 0 110
-0.25923949 -6.74050283 -5.03314781 0 0 134
-0.47692287 -6.04484415 -5.0396142 118 0 0
1.95675874 -1.95584941 -5.04718971 0 0 144
1.9679184 -1.96195948 -5.04843903 0 0 154
-1.22981048 -1.58172977 -5.05185986 101 0 0
1.52829814 -1.22017241 -5.0473032 139 0 0
0.67477363 -4.06539154 -5.04697227 0 0 142
-0.31024998 -6.79278755 -5.03160954 126 0 0
-1.18599379 -1.58217371 -5.04741764 103 0 0
0.64141357 -4.15037155 -5.04725456 0 0 169
0.60839546 -4.2041688 -5.04477835 132 0 0
-0.7135641 -2.29821444 -5.0472784 162 0 0
-0.40289736 -6.06664562 -5.03519106 126 0 0
-0.67326862 -2.2256732 -5.04718447 126 0 0
-0.65756547 -2.24313235 -5.05327034 130 0 0
1.77670312 -6.22173452 -5.03222036 93 0 0
-0.22689883 -6.7793746 -5.03389978 0 0 134
-0.25068638 -6.81150675 -5.03338242 0 0 126
1.97918355 -3.77563834 -5.04769182 0 0 171
1.54583132 -1.28897202 -5.05016804 120 0 0
-0.65324843 -2.32808471 -5.0481987 156 0 0
1.98184824 -3.83893704 -5.04761791 0 0 153
-0.6631918 -2.3730588 -5.04809189 78 0 0
-0.64361483 -2.40369844 -5.04888248 115 0 0
-0.29413018 -6.91434813 -5.03156757 0 0 161
1.67132735 -1.20535982 -5.04693365 138 0 0
-0.25307995 -6.87067175 -5.03254843 0 0 112
0.71549672 -4.10556698 -5.04495668 0 0 165
0.71079993 -4.16607189 -5.04015303 194 0 0
-0.38254553 -6.17165518 -5.03710222 162 0 0
0.51735133 -6.38576746 -5.03468418 143 0 0
-0.23527035 -6.93002129 -5.03438044 84 0 0
-0.59695828 -2.27765322 -5.04803276 88 0 0
-0.25013521 -6.93060589 -5.03593159 0 0 127
0.55916446 -6.3517046 -5.03747654 0 0 153
-0.41669062 -6.2043376 -5.04081821 0 0 119
-0.54819107 -2.26714253 -5.04407549 77 0 0
-0.42348582 -6.2722559 -5.03921986 0 0 126
-0.98113585 -1.10152996 -5.05068207 105 0 0
0.73792684 -4.18865538 -5.0391655 170 0 0
1.70239091 -1.29831719 -5.05252934 0 0 130
-0.60274202 -2.41096544 -5.04163265 99 0 0
-0.60015762 -2.4314785 -5.05136538 84 0 0
1.99816787 -4.19281101 -5.04386091 82 0 0
-0.78284502 -7.31056356 -5.03119421 108 0 0
0.77919751 -4.19538593 -5.04232168 0 0 156
0.51700747 -6.49169874 -5.03399134 156 0 0
-0.68202603 -7.1944747 -5.03174734 132 0 0
0.56771493 -6.47081089 -5.03594923 0 164 0
-1.06202674 -1.27658486 -5.04866314 108 0 0
-0.78130239 -7.33426285 -5.03548574 95 0 0
-0.32618099 -6.19559479 -5.03549051 0 0 113
0.5962466 -4.37433863 -5.04500389 110 0 0
-0.29565844 -6.18558121 -5.03216314 121 0 0
-0.27757877 -6.19658947 -5.02905655 124 0 0
-0.30994695 -6.26403046 -5.0339365 0 0 110
-0.24066156 -1.84995437 -5.04459429 127 0 0
-0.8632198 -1.01255798 -5.0494566 96 0 0
1.95575738 -4.43174601 -5.04336691 171 0 0
1.79096019 -1.17994559 -5.04989529 0 0 119
-0.24661773 -1.87166297 -5.04640245 109 0 0
-0.74375749 -7.43503904 -5.03576374 92 0 0
1.81828344 -1.16423023 -5.05269957 0 0 143
-0.24235924 -6.19148302 -5.03885126 0 0 149
-0.22336026 -6.2353611 -5.03811502 0 0 154
0.51488191 -6.86986208 -5.03119946 149 0 0
0.64584595 -4.5791254 -5.04313803 187 0 0
-0.7849791 -0.98721319 -5.05229616 113 0 0
0.54843956 -6.97079086 -5.02742243 109 0 0
-0.826379 -1.01534367 -5.04961109 95 0 0
