//X Y Z R G B Nx Ny Nz
50000
-10.34096527 4.28417063 0.00484467 0 0 0 0.000978 0.999999 0.000978
-5.93723917 10.30801678 1.54562497 0 0 0 0.001219 0.956644 -0.291258
-9.26621628 9.20587158 5.92399120 0 0 0 0.000978 0.000978 -0.999999
-6.64010763 10.08173180 15.21847725 0 0 0 0.000978 -0.999999 0.000978
-8.92811966 4.28416920 8.12450981 0 0 0 0.000978 0.999999 0.000978
-9.15449333 4.42096710 14.33623981 0 0 0 -0.999445 -0.033281 0.001009
-10.14487076 5.47314215 8.21415710 0 0 0 -0.994991 -0.099821 -0.005367
-5.97566128 9.39653397 3.36170912 0 0 0 0.001098 -0.991141 0.132811
-8.83713245 9.17059422 13.88434124 0 0 0 0.001098 0.991141 0.132811
-10.18010807 7.64509392 6.06252003 0 0 0 0.000978 0.000978 0.999999
-7.18830109 10.11693287 13.55300426 0 0 0 -0.420274 0.907321 -0.011783
-6.14625645 4.36006021 8.96593571 0 0 0 -0.055405 -0.998341 0.015681
-5.78819466 7.58507490 11.92577934 0 0 0 0.000978 0.000978 -0.999999
-6.78366947 9.43863583 13.02320099 0 0 0 0.001098 0.991141 0.132811
-5.83595276 7.59881830 13.52187920 0 0 0 -0.999999 0.000978 0.000978
-7.28192997 9.23796082 14.51378059 0 0 0 0.001093 -0.991782 -0.127937
-6.82997417 4.36006021 8.57247353 0 0 0 -0.062043 -0.997949 0.015774
-9.64659500 9.32038784 14.82701206 0 0 0 0.001100 0.990809 0.135260
-9.73075485 4.28416872 11.92280102 0 0 0 0.000978 0.999999 0.000978
-10.23396301 9.87270451 5.59056711 0 0 0 0.000978 -0.999999 0.000978
-8.09797955 9.58043289 3.87441468 0 0 0 0.001098 0.991141 -0.132811
-7.48506308 4.99090481 12.05068016 0 0 0 -0.999999 0.000978 0.000978
-10.38590431 4.81308460 5.85423374 0 0 0 0.000978 -0.999999 0.000978
-7.58754110 9.48427582 12.68449593 0 0 0 0.001098 0.991141 0.132811
-7.16235399 9.28700256 15.02919102 0 0 0 0.001093 0.991782 0.127937
-6.59081936 9.74123096 5.90001631 0 0 0 0.001098 0.991141 -0.132811
-5.76709604 10.07879925 3.80101538 0 0 0 0.000978 -0.999999 0.000978
-7.01913977 4.36006021 6.60367870 0 0 0 -0.065475 -0.997147 -0.037567
-9.67237949 4.28417015 2.29992199 0 0 0 0.000978 0.999999 0.000978
-5.73594999 8.92944145 10.68226528 0 0 0 0.999999 0.000978 0.000978
-5.65808678 4.28416872 10.13237095 0 0 0 0.000978 0.999999 0.000978
-9.39553165 9.63030148 10.75970173 0 0 0 0.000978 -0.999999 0.000978
-8.89927483 9.32348919 3.38676119 0 0 0 0.999999 0.000978 0.000978
-6.67373419 6.96726942 5.95375156 0 0 0 0.999999 0.000978 -0.000978
-8.87593937 9.87270546 11.04988480 0 0 0 0.000978 -0.999999 0.000978
-10.00030899 6.10574293 6.09262466 0 0 0 -0.023527 0.999396 -0.025573
-6.59612083 9.87270641 9.00081253 0 0 0 0.000978 -0.999999 0.000978
-8.03387451 9.63030148 10.16383266 0 0 0 0.000978 -0.999999 0.000978
-5.83595037 7.25980377 3.16087699 0 0 0 -0.999999 0.000978 0.000978
-9.05873680 4.28416777 19.00061798 0 0 0 0.000978 0.999999 0.000978
-5.83595181 8.13215733 13.25063801 0 0 0 -0.999999 0.000978 0.000978
-10.13685322 9.68228912 11.81803036 0 0 0 -0.999999 0.000978 0.000978
-10.30233765 4.28416824 14.29081726 0 0 0 0.000978 0.999999 0.000978
-7.74180126 4.28416824 14.10155392 0 0 0 0.000978 0.999999 0.000978
-5.71039391 10.47789478 8.89234447 0 0 0 0.381263 0.924466 0.001275
-8.72803783 4.75933743 5.91061592 0 0 0 -0.099082 -0.103745 -0.989656
-10.12459564 9.08236217 15.71840763 0 0 0 0.001093 -0.991782 -0.127937
-10.14935207 9.26025963 10.72606564 0 0 0 0.000978 0.000978 -0.999999
-5.81969547 9.41499901 6.51688957 0 0 0 0.001235 0.312519 -0.949911
-5.85012341 9.69705772 5.73222446 0 0 0 -0.999999 0.000978 0.000978
-7.19081783 11.02393818 8.90416622 0 0 0 0.003789 0.935854 0.352366
-10.22198391 9.29697514 2.34353900 0 0 0 0.999987 -0.004907 0.000981
-6.61612511 5.79499531 11.57082367 0 0 0 0.000978 0.999999 0.000978
-8.27641106 6.92073822 15.48229694 1 1 1 0.539329 0.236439 0.808221
-9.37587929 10.31818485 10.67022324 0 0 0 -0.381263 0.924466 0.001275
-10.11809635 4.54008007 11.05924606 0 0 0 0.000978 0.000978 -0.999999
-7.82907057 4.75930500 10.82694721 0 0 0 -0.087030 -0.112559 0.989826
-6.55561113 5.32699585 13.07220364 0 0 0 0.000978 0.999999 0.000978
-7.29917336 9.89170170 10.82163334 0 0 0 0.000978 0.999999 0.000978
-9.63520622 5.42078209 14.34685040 0 0 0 -0.018902 -0.999821 0.000995
-9.51227188 9.87270451 8.56637001 0 0 0 0.000978 -0.999999 0.000978
-10.19831753 9.15492821 2.69104171 0 0 0 0.999999 0.000978 0.000978
-6.46567488 4.28416967 1.31590843 0 0 0 0.000978 0.999999 0.000978
-10.22248173 9.10563564 1.43914032 0 0 0 0.999999 0.000978 0.000978
-10.14490891 5.83771372 6.88756514 0 0 0 -0.993411 -0.097879 -0.059627
-7.73174286 9.38092422 13.45149708 0 0 0 0.001098 0.991141 0.132811
-6.68635511 5.12699699 13.61709023 0 0 0 0.000978 -0.999999 0.000978
-5.67917919 9.15388107 6.00360918 0 0 0 0.000978 0.000978 -0.999999
-7.35068989 4.36006021 8.24574852 0 0 0 -0.068757 -0.997507 0.015867
-5.85206223 8.32771301 11.94977379 0 0 0 -0.686955 0.308726 -0.657861
-10.20961571 5.67347145 10.99991703 0 0 0 0.000978 0.999999 0.000978
-10.76671982 4.28416777 17.91376877 0 0 0 0.000978 0.999999 0.000978
-6.06682634 4.28416824 16.77545547 0 0 0 0.000978 0.999999 0.000978
-8.40228462 7.13137341 15.40185738 1 1 1 0.173417 -0.086102 -0.981078
-5.83266258 4.28416729 19.27617455 0 0 0 0.000978 0.999999 0.000978
-6.21145821 9.89170265 10.60423660 0 0 0 0.000978 0.999999 0.000978
-6.18178654 6.45500231 15.57374382 1 1 1 0.971110 -0.190138 -0.144199
-5.83586597 5.02899885 5.23871183 0 0 0 -0.989517 -0.115114 -0.087208
-6.23277807 6.35153913 9.15892601 0 0 0 -0.886654 0.001317 0.462431
-5.86663818 9.53581333 12.30201530 0 0 0 0.001098 -0.991141 -0.132811
-5.83594656 6.28619337 9.02474022 0 0 0 -0.999999 0.000978 0.000978
-8.89623260 9.23405647 15.43909550 0 0 0 0.001093 0.991782 0.127937
-12.27218914 4.28417063 -0.69315910 0 0 0 0.000978 0.999999 0.000978
-7.35554409 5.19264364 13.10476780 0 0 0 -0.999999 0.000978 0.000978
-7.11796665 9.64605045 11.35437775 0 0 0 0.001093 -0.991782 -0.127937
-6.05623770 9.52775288 4.34698486 0 0 0 0.001098 -0.991141 0.132811
-5.83888721 7.87007284 12.39834881 0 0 0 -0.999987 0.000981 -0.004907
-8.47461700 9.81714725 5.54424667 0 0 0 0.001100 0.990809 -0.135260
-10.23622417 6.53259563 10.85340118 0 0 0 0.747221 -0.408919 0.523876
-10.10650444 9.59584522 3.91672063 0 0 0 0.001100 0.990809 -0.135260
-5.80015230 7.23809052 9.00981712 0 0 0 0.886654 0.001317 -0.462431
-7.38798094 7.42960739 15.38137913 1 1 1 -0.283504 0.271991 -0.919590
-9.22729683 9.15224552 15.17738056 0 0 0 0.001093 -0.991782 -0.127937
-5.83595037 6.60441923 11.38910770 0 0 0 -0.999999 0.000978 0.000978
-10.82647419 4.28417063 -1.03633118 0 0 0 0.000978 0.999999 0.000978
-9.19663143 4.28416824 14.61414909 0 0 0 0.000978 0.999999 0.000978
-5.76485777 7.35967922 7.78343201 0 0 0 0.999999 0.000978 0.000978
-8.13965607 9.58189774 12.74612904 0 0 0 0.001093 0.991782 0.127937
-9.94275284 4.74480009 10.83078575 0 0 0 0.000978 0.999999 0.000978
-8.03672123 4.28417015 -0.10122967 0 0 0 0.000978 0.999999 0.000978
-5.73595238 6.29439497 13.92917728 0 0 0 0.999999 0.000978 0.000978
-10.00223446 4.28417110 -3.56723785 0 0 0 0.000978 0.999999 0.000978
-10.97170734 4.28417110 -1.93679047 0 0 0 0.000978 0.999999 0.000978
-9.95854568 6.52414989 5.97860909 0 0 0 -0.999999 0.000978 0.000978
-6.43317175 7.34592295 15.53138828 1 1 1 0.924795 0.303515 -0.229418
-9.59166050 4.61985731 14.02798462 0 0 0 -0.018902 -0.999821 0.000995
-9.87044239 4.36006021 6.31207800 0 0 0 -0.097452 -0.991715 -0.083694
-9.84540367 9.87270451 10.28533363 0 0 0 0.000978 -0.999999 0.000978
-10.22249317 9.16577339 9.80990028 0 0 0 0.999999 0.000978 0.000978
-7.09956455 10.08173180 11.92674351 0 0 0 0.000978 -0.999999 0.000978
-8.55101204 8.10528374 15.62030315 1 1 1 0.347189 0.899736 0.264454
-8.72015095 9.36480999 2.25537205 0 0 0 0.001098 0.991141 -0.132811
-6.17924929 4.28417015 -1.31142139 0 0 0 0.000978 0.999999 0.000978
-7.36849499 8.42356110 15.58196545 1 1 1 -0.615861 0.681905 -0.394614
-8.98614216 10.47925472 9.27730179 0 0 0 -0.381263 0.924466 0.001275
-8.74632168 10.28487396 10.84676075 0 0 0 -0.003789 0.935854 0.352366
-10.30063629 4.57226038 10.59071064 0 0 0 0.000978 0.000978 0.999999
-5.73761559 8.82372761 10.72203159 0 0 0 0.000978 0.000978 0.999999
-11.12116909 4.28417110 -3.04663658 0 0 0 0.000978 0.999999 0.000978
-8.29357052 9.70312309 10.76450539 0 0 0 0.001205 0.271059 -0.962562
-7.05077887 9.57694530 10.77830696 0 0 0 -0.959707 -0.280680 0.013482
-5.81459856 10.74976540 3.83606434 0 0 0 -0.420274 0.907321 0.011783
-11.78828907 4.28416920 8.71572971 0 0 0 0.000978 0.999999 0.000978
-9.32940960 5.41515827 12.03278065 0 0 0 -0.018902 -0.999821 0.000995
-9.90550995 5.77966166 10.83134079 0 0 0 -0.999999 0.000978 0.000978
-9.58910942 9.84224129 10.81791115 0 0 0 -0.010858 0.000987 -0.999941
-7.60238791 9.60750294 11.65281487 0 0 0 0.001093 -0.991782 -0.127937
-6.21917963 9.89170265 8.57421494 0 0 0 0.000978 0.999999 0.000978
-7.83403397 4.28416777 19.31583786 0 0 0 0.000978 0.999999 0.000978
-9.79534435 4.37668753 11.61292934 0 0 0 0.999445 0.033281 0.001009
-10.22090435 9.54237175 12.21844864 0 0 0 0.999987 -0.004907 0.000981
-8.02798748 4.28416777 19.38344002 0 0 0 0.000978 0.999999 0.000978
-6.88896036 4.28417015 -1.25911713 0 0 0 0.000978 0.999999 0.000978
-10.14484787 5.59765196 9.01439285 0 0 0 -0.994654 -0.099575 0.027356
-9.31150818 9.89169979 7.77656364 0 0 0 0.000978 0.999999 0.000978
-9.28976345 4.35806322 14.10622787 0 0 0 0.018902 0.999821 0.000995
-9.83150291 4.28416824 13.50437641 0 0 0 0.000978 0.999999 0.000978
-9.43279266 10.11811352 5.64172697 0 0 0 -0.003789 0.935854 -0.352366
-10.21960926 9.83270168 8.75616264 0 0 0 0.999987 -0.004907 0.000981
-7.73116112 10.95961189 9.07470608 0 0 0 -0.003789 0.935854 0.352366
-9.98528385 4.28417063 0.03353310 0 0 0 0.000978 0.999999 0.000978
-8.40620995 9.26020241 14.34158707 0 0 0 0.001093 -0.991782 -0.127937
-5.65886927 10.79728031 6.92167044 0 0 0 -0.406019 0.913864 0.001289
-5.74271965 6.62156773 2.55482602 0 0 0 0.000978 0.000978 0.999999
-7.48506212 6.59109402 11.36628056 0 0 0 -0.999999 0.000978 0.000978
-7.67948627 8.37612915 2.30777407 0 0 0 0.999999 0.000978 0.000978
-6.49216938 10.08173180 15.03455925 0 0 0 0.000978 -0.999999 0.000978
-6.60703945 4.28417015 -2.39053822 0 0 0 0.000978 0.999999 0.000978
-6.19701433 9.63030243 9.20397949 0 0 0 0.000978 -0.999999 0.000978
-9.91547489 6.78649712 5.95480680 0 0 0 0.999999 0.000978 -0.000978
-8.23538303 4.28416967 4.12981319 0 0 0 0.000978 0.999999 0.000978
-5.86786604 7.23931122 8.01398087 0 0 0 -0.999999 0.000978 0.000978
-5.65769196 8.59050083 2.55482626 0 0 0 0.000978 0.000978 0.999999
-6.09514236 10.60321140 9.12085819 0 0 0 -0.406019 0.913864 0.001289
-12.30613422 4.28417063 -0.69433784 0 0 0 0.000978 0.999999 0.000978
-7.36048460 6.02830935 13.88979340 0 0 0 0.002944 -0.000981 0.999995
-5.77036047 10.08173180 15.56531906 0 0 0 0.000978 -0.999999 0.000978
-6.07690763 9.87270641 6.93159580 0 0 0 0.000978 -0.999999 0.000978
-5.83595181 6.90824175 13.05047226 0 0 0 -0.999999 0.000978 0.000978
-6.57418156 9.63030148 8.25424576 0 0 0 0.000978 -0.999999 0.000978
-10.02282047 4.36842155 5.69002914 0 0 0 0.000978 0.000978 0.999999
-5.77229166 6.34179544 13.00400257 0 0 0 0.000978 0.000978 -0.999999
-5.88581848 8.35332394 11.95353031 0 0 0 0.686955 -0.308726 0.657861
-7.13265324 10.08173180 11.46071148 0 0 0 0.000978 -0.999999 0.000978
-11.34461498 4.28416872 15.06365871 0 0 0 0.000978 0.999999 0.000978
-7.29005289 7.66395950 15.20425320 1 1 1 -0.394330 0.186332 -0.899880
-11.87961197 4.28416920 8.02156544 0 0 0 0.000978 0.999999 0.000978
-6.76020050 8.13303375 16.30842018 1 1 1 -0.055416 0.984525 0.166249
-5.85476971 6.81160069 8.06751633 0 0 0 -0.572458 -0.819933 0.001360
-9.83426666 9.16949940 1.65697300 0 0 0 0.001098 -0.991141 0.132811
-10.23978138 8.75265217 10.73649502 0 0 0 -0.999999 0.000978 0.000978
-8.09859371 6.10574293 10.65484428 0 0 0 0.010988 0.999879 0.010988
-7.09757185 4.28416824 10.31667900 0 0 0 0.000978 0.999999 0.000978
-8.34916115 9.14288807 0.98743498 0 0 0 0.000978 0.000978 -0.999999
-9.21824646 9.37394524 13.46099472 0 0 0 0.001093 -0.991782 -0.127937
-10.19831753 9.36653996 14.12087536 0 0 0 0.999999 0.000978 0.000978
-10.10075092 9.32900429 1.98651743 0 0 0 0.001098 0.991141 -0.132811
-10.12946606 9.15225029 2.34416342 0 0 0 -0.999999 0.000978 0.000978
-11.04531574 4.28416872 13.23740578 0 0 0 0.000978 0.999999 0.000978
-8.75661469 9.63030052 6.05583048 0 0 0 0.000978 -0.999999 0.000978
-8.55554390 4.51141644 12.85101509 0 0 0 0.999999 0.000978 0.000978
-7.63944483 7.39246273 15.03457832 1 1 1 0.832950 0.162418 0.528975
-7.56227541 4.97099590 12.70091915 0 0 0 0.000978 -0.999999 0.000978
-7.48981380 5.36826277 5.91058016 0 0 0 -0.103935 -0.103935 -0.989138
-6.54792070 4.28416872 6.78892136 0 0 0 0.000978 0.999999 0.000978
-11.65354347 4.28416872 12.72483253 0 0 0 0.000978 0.999999 0.000978
-6.78059578 9.39956665 3.36442089 0 0 0 0.001098 0.991141 -0.132811
-8.71406460 9.89170074 7.24129009 0 0 0 0.000978 0.999999 0.000978
-6.90639496 9.89170074 5.97831535 0 0 0 0.000978 0.999999 0.000978
-6.39095831 9.76222515 11.35005093 0 0 0 0.001093 0.991782 0.127937
-10.77242851 4.28416920 9.79127502 0 0 0 0.000978 0.999999 0.000978
-5.89533710 6.10574293 7.59987974 0 0 0 0.075559 0.993548 -0.084581
-5.74722862 4.28416777 17.80042648 0 0 0 0.000978 0.999999 0.000978
-5.83562994 4.62418938 13.43659782 0 0 0 -0.989656 -0.103745 0.099082
-6.35037994 9.41491604 13.14380360 0 0 0 0.001093 -0.991782 -0.127937
-5.83594799 7.58874226 6.90055084 0 0 0 -0.999999 0.000978 0.000978
-9.19016838 4.28416920 6.67663670 0 0 0 0.000978 0.999999 0.000978
-5.87788534 10.08173180 12.04225063 0 0 0 0.000978 -0.999999 0.000978
-6.95117712 10.22241783 13.72155380 0 0 0 -0.420274 0.907321 -0.011783
-6.05601501 9.50887203 3.33709121 0 0 0 0.001098 0.991141 -0.132811
-7.11263323 9.89170170 8.52729416 0 0 0 0.000978 0.999999 0.000978
-9.47437954 4.36006021 8.10827637 0 0 0 -0.094960 -0.995476 -0.003201
-7.75895357 9.87270546 5.79028082 0 0 0 0.000978 -0.999999 0.000978
-5.83594847 6.49548626 7.12122774 0 0 0 -0.999999 0.000978 0.000978
-10.54198074 4.28417015 1.40840816 0 0 0 0.000978 0.999999 0.000978
-11.39207745 4.28417063 1.71761990 0 0 0 0.000978 0.999999 0.000978
-6.68483686 9.39938927 3.38314247 0 0 0 0.001098 -0.991141 0.132811
-5.80209970 8.36241341 12.92562199 0 0 0 -0.000978 0.000978 0.999999
-5.84746408 9.03240204 14.41321850 0 0 0 0.999999 0.000978 0.000978
-10.19831467 9.58924770 10.81299877 0 0 0 0.999999 0.000978 0.000978
-8.64813328 9.50973892 12.40969086 0 0 0 0.001093 -0.991782 -0.127937
-6.39387560 10.08173180 7.72808552 0 0 0 0.000978 -0.999999 0.000978
-8.39130878 6.48362207 10.78274345 0 0 0 -0.999999 0.000978 0.000978
-9.93636608 4.28417110 -3.23066139 0 0 0 0.000978 0.999999 0.000978
-7.00332928 9.89170170 9.15136909 0 0 0 0.000978 0.999999 0.000978
-6.17478037 4.96019173 13.70028496 0 0 0 0.000978 0.000978 -0.999999
-10.01400471 4.28417063 -2.51667023 0 0 0 0.000978 0.999999 0.000978
-7.48506212 6.37648582 11.44848251 0 0 0 -0.999999 0.000978 0.000978
-6.17894745 9.43492794 10.77082443 0 0 0 0.959269 -0.282282 -0.010998
-7.11989021 6.10574293 9.48139763 0 0 0 0.029369 0.999544 -0.007089
-8.29461002 6.99041080 5.93408823 0 0 0 0.999999 0.000978 -0.000978
-7.31583023 6.67566061 10.81096077 0 0 0 0.999999 0.000978 0.000978
-7.29873419 4.28416920 6.03877497 0 0 0 0.000978 0.999999 0.000978
-9.78699684 9.67214680 12.24005795 0 0 0 0.001100 0.990809 0.135260
-5.81546164 9.52067661 7.02658510 0 0 0 0.001235 0.312519 -0.949911
-10.44322395 4.28417015 2.12088394 0 0 0 0.000978 0.999999 0.000978
-5.74383163 9.09333706 6.73319769 0 0 0 0.000978 0.999999 0.000978
-8.02357578 6.10574293 9.76203632 0 0 0 0.012883 0.999917 0.000991
-5.73596096 4.28416920 8.28106403 0 0 0 0.000978 0.999999 0.000978
-6.84953356 4.36006021 8.81171894 0 0 0 -0.062297 -0.997811 0.022174
-8.36939430 9.72049618 4.92610741 0 0 0 0.001098 0.991141 -0.132811
-9.09299183 9.12530327 15.38595963 0 0 0 0.001093 -0.991782 -0.127937
-6.84398651 10.31427288 2.26192760 0 0 0 -0.420274 0.907321 0.011783
-7.44957066 9.55343819 13.11307716 0 0 0 0.001100 0.990809 0.135260
-6.40562820 10.50609970 2.48486638 0 0 0 -0.420274 0.907321 0.011783
-7.67453194 9.48419762 12.60743046 0 0 0 0.001093 -0.991782 -0.127937
-5.83415461 9.86594677 3.71092391 0 0 0 0.000978 0.000978 -0.999999
-7.97261238 4.28416872 9.15443325 0 0 0 0.000978 0.999999 0.000978
-8.10272026 9.24785805 10.78421497 0 0 0 0.959269 -0.282282 -0.010998
-9.83796310 4.43682480 10.82700539 0 0 0 -0.098854 -0.103506 0.989704
-9.54495716 9.34836578 3.00002575 0 0 0 0.001098 -0.991141 0.132811
-8.88998032 4.28417015 0.48857880 0 0 0 0.000978 0.999999 0.000978
-9.93935966 4.74480009 11.10601616 0 0 0 0.000978 0.999999 0.000978
-5.73595047 6.98045683 3.13575554 0 0 0 0.999999 0.000978 0.000978
-10.22788811 5.80480242 5.86252022 0 0 0 0.000978 0.000978 -0.999999
-7.87958431 5.56951857 5.91059113 0 0 0 -0.101414 -0.101414 -0.989662
-8.48774338 7.32161188 16.06280327 1 1 1 0.877665 0.313776 0.362283
-7.81779909 5.01499605 13.06153774 0 0 0 0.000978 0.999999 0.000978
-9.97018719 9.35503292 2.14570665 0 0 0 0.001100 0.990809 -0.135260
-6.64901638 9.33325005 1.98550296 0 0 0 0.001100 0.990809 -0.135260
-8.80506325 9.21101952 10.78006363 0 0 0 -0.014865 0.000991 -0.999889
-7.68523788 9.18028450 14.35247326 0 0 0 0.999999 0.000978 0.000978
-11.70912743 4.28417063 -0.96977043 0 0 0 0.000978 0.999999 0.000978
-9.92387676 4.84426022 11.05924606 0 0 0 0.000978 0.000978 0.999999
-10.00502396 9.77094460 11.28254128 0 0 0 0.001093 0.991782 0.127937
-7.80941057 9.09846306 14.49167347 0 0 0 0.000978 0.000978 0.999999
-7.85669470 4.43650913 13.88979340 0 0 0 0.002944 -0.000981 0.999995
-5.73595238 8.93852711 13.45229721 0 0 0 0.999999 0.000978 0.000978
-9.98545265 5.28379202 10.59071064 0 0 0 0.000978 0.000978 -0.999999
-6.82149649 4.36006021 10.73765850 0 0 0 -0.062325 -0.996108 0.062325
-8.55554485 4.62001514 13.63189983 0 0 0 -0.999999 0.000978 0.000978
-10.11676407 9.89169979 7.31939507 0 0 0 0.000978 0.999999 0.000978
-10.18736076 9.65923500 4.90962315 0 0 0 0.001273 0.378186 0.925729
-9.39388371 9.87270546 11.04796791 0 0 0 0.000978 -0.999999 0.000978
-5.91608095 10.08173180 11.78075695 0 0 0 0.000978 -0.999999 0.000978
-5.76485777 6.75928879 8.02801895 0 0 0 0.999999 0.000978 0.000978
-7.48506212 5.83575869 11.03348827 0 0 0 -0.999999 0.000978 0.000978
-6.23962116 9.47254562 12.69764042 0 0 0 0.001093 -0.991782 -0.127937
-5.73594761 8.78892803 9.69254589 0 0 0 0.999999 0.000978 0.000978
-12.08893490 4.28416872 10.81851959 0 0 0 0.000978 0.999999 0.000978
-10.19831181 9.10464096 8.48701668 0 0 0 0.999999 0.000978 0.000978
-6.53944302 5.18221283 13.70028496 0 0 0 0.000978 0.000978 -0.999999
-11.24345016 4.28416872 12.64713097 0 0 0 0.000978 0.999999 0.000978
-7.00989914 6.10574293 7.03946447 0 0 0 0.049204 0.996099 -0.073259
-7.28444147 4.28416967 2.81524467 0 0 0 0.000978 0.999999 0.000978
-10.27045250 9.87270451 9.20388222 0 0 0 0.000978 -0.999999 0.000978
-10.18675327 9.53234100 8.17046070 0 0 0 0.001273 0.378186 -0.925729
-5.73081589 9.35100842 14.53366470 0 0 0 0.001093 0.991782 0.127937
-9.71934891 4.67048120 14.38471985 0 0 0 -0.999445 -0.033281 0.001009
-10.00163651 9.68338013 4.56047678 0 0 0 0.001100 0.990809 -0.135260
-8.48405457 8.35701656 15.64504623 1 1 1 0.588914 0.807852 -0.023557
-6.38330030 9.34269047 2.05493832 0 0 0 0.001100 0.990809 -0.135260
-7.01245403 9.82679749 5.72429276 0 0 0 0.001098 0.991141 -0.132811
-7.28947401 4.28416777 17.60659790 0 0 0 0.000978 0.999999 0.000978
-12.34490013 4.28416824 13.35590458 0 0 0 0.000978 0.999999 0.000978
-5.83594990 7.26624966 10.62077904 0 0 0 -0.999999 0.000978 0.000978
-6.62916327 9.15893364 15.12559700 0 0 0 0.001093 -0.991782 -0.127937
-5.93633461 9.37808418 2.31523561 0 0 0 0.001100 0.990809 -0.135260
-5.80463266 7.77030563 12.42577553 0 0 0 -0.000978 0.000978 0.999999
-6.22683811 9.87270737 10.92806053 0 0 0 0.000978 -0.999999 0.000978
-9.85175037 5.98723412 10.78324604 0 0 0 0.000978 0.999999 0.000978
-8.21485043 4.28416872 8.80166435 0 0 0 0.000978 0.999999 0.000978
-5.94594908 4.28416920 4.99141407 0 0 0 0.000978 0.999999 0.000978
-9.08105087 4.65547800 14.58516312 0 0 0 -0.018902 -0.999821 0.000995
-8.95021629 10.44825077 6.50477934 0 0 0 -0.003789 0.935854 -0.352366
-6.19739962 9.13988495 1.43461227 0 0 0 0.001098 -0.991141 0.132811
-7.31583023 4.57654715 10.99001312 0 0 0 0.999999 0.000978 0.000978
-7.72394180 6.85103416 14.29167175 0 0 0 0.000978 0.000978 -0.999999
-9.57235527 4.36326027 14.58365440 0 0 0 0.018902 0.999821 0.000995
-5.82965183 6.39800024 12.88887119 0 0 0 -0.999999 0.000978 0.000978
-7.88421631 4.75461769 12.48660851 0 0 0 0.000979 -0.000979 0.999999
-8.12565994 10.18466568 5.80352879 0 0 0 -0.003789 0.935854 -0.352366
-10.19830990 9.47692490 7.64550686 0 0 0 0.999999 0.000978 0.000978
-6.41956377 8.32957363 15.75082207 1 1 1 -0.237116 0.654817 -0.717629
-7.84603024 9.50214958 11.44318581 0 0 0 -0.999999 0.000978 0.000978
-5.73594999 7.73064232 7.74255848 0 0 0 0.999999 0.000978 0.000978
-6.17308664 7.06730986 5.91358519 0 0 0 -0.000978 -0.000978 -0.999999
-7.98609781 6.86406565 10.78462124 0 0 0 -0.999999 0.000978 0.000978
-7.48544264 4.28417063 -4.25302315 0 0 0 0.000978 0.999999 0.000978
-6.31340647 4.28417015 -3.43790340 0 0 0 0.000978 0.999999 0.000978
-6.29020929 9.87270641 6.62193203 0 0 0 0.000978 -0.999999 0.000978
-8.10972404 9.87270641 11.77505112 0 0 0 0.000978 -0.999999 0.000978
-8.39928722 10.25484848 10.92561626 0 0 0 -0.003789 0.935854 0.352366
-10.13035202 9.08261967 11.51735783 0 0 0 0.004907 0.999987 0.000981
-7.84027767 9.47888374 4.15844536 0 0 0 -0.999999 0.000978 0.000978
-5.82610655 8.21576977 4.57741928 0 0 0 0.951115 -0.308835 0.001230
-6.73369551 4.28416920 4.02937126 0 0 0 0.000978 0.999999 0.000978
-7.65202284 9.36773014 2.27730298 0 0 0 0.001098 0.991141 -0.132811
-8.55958462 4.67592478 13.82944489 0 0 0 -0.469832 -0.001323 -0.882755
-5.73595285 7.49802923 14.17999268 0 0 0 0.999999 0.000978 0.000978
-11.47475910 4.28417063 -0.70032883 0 0 0 0.000978 0.999999 0.000978
-10.50537109 4.28416777 17.88868713 0 0 0 0.000978 0.999999 0.000978
-6.64983892 8.30657196 15.76675034 1 1 1 0.035002 0.603434 0.796645
-9.56578445 9.63029957 9.06006718 0 0 0 0.000978 -0.999999 0.000978
-6.57652378 9.46000767 13.80020142 0 0 0 0.001100 0.990809 0.135260
-7.48506260 5.67680931 12.10996532 0 0 0 -0.999999 0.000978 0.000978
-10.92096615 4.28417110 -2.14323235 0 0 0 0.000978 0.999999 0.000978
-6.70895433 9.23462486 1.27785742 0 0 0 0.001098 0.991141 -0.132811
-5.70862150 9.65549755 6.00360727 0 0 0 0.000978 0.000978 -0.999999
-10.11590004 9.87270451 7.51583290 0 0 0 0.000978 -0.999999 0.000978
-6.22840023 4.36006021 8.01609707 0 0 0 -0.054726 -0.998497 -0.003098
-5.82440472 7.13847637 8.96332169 0 0 0 0.886654 0.001317 -0.462431
-6.49546576 5.12699699 13.41704559 0 0 0 0.000978 -0.999999 0.000978
-8.20129585 4.28416920 7.01865768 0 0 0 0.000978 0.999999 0.000978
-7.97015381 9.40228748 3.40490746 0 0 0 0.001098 -0.991141 0.132811
-10.18194771 4.28416920 8.93154335 0 0 0 0.000978 0.999999 0.000978
-7.28033113 9.89170170 8.92770481 0 0 0 0.000978 0.999999 0.000978
-5.82172537 8.05272770 11.92561531 0 0 0 0.004907 0.000981 -0.999987
-10.12893963 5.10402966 6.06252003 0 0 0 0.000978 0.000978 0.999999
-10.16942596 4.81308460 10.63421059 0 0 0 0.000978 -0.999999 0.000978
-8.42382240 6.63062906 15.26296520 1 1 1 -0.117576 -0.962572 -0.244196
-5.90779305 9.66142654 10.79459190 0 0 0 0.999999 0.000978 0.000978
